probe_accuracy,probe_rt,probe_attribute,cue_dimensionality,probe_leftrightwin,cue_color,cue_direction,cue_size,cue_luminance,subj_idx,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
1,0.50568,3,2,1,1,1,1,1,sub-STSWD1240,-0.5474655985635837,-1.2299940849106126,-0.1897092143958367,2nd,1st,3rd,-0.34884220895122786,-1.2131765547513123,0.19513766914582992
1,0.81975,2,2,2,1,1,1,1,sub-STSWD1240,0.7777555260690248,0.7863000289519587,-0.41526142832294904,4th,4th,2nd,1.2971465386463537,1.2930186142286708,-0.5683825689544177
1,0.57553,3,3,1,1,1,1,1,sub-STSWD1240,0.30038128209676723,-0.6458094666904716,-0.14597395083427017,3rd,2nd,3rd,0.25839312783320884,-0.43041137612924757,0.19513766914582992
1,0.50742,1,3,1,1,1,1,1,sub-STSWD1240,-0.06113970792735372,-0.9622970998813627,-0.2168542726498589,3rd,1st,3rd,0.25839312783320884,-1.2131765547513123,0.19513766914582992
1,0.76639,1,3,2,1,1,1,1,sub-STSWD1240,-0.03263557627472066,2.441319042454072,-0.5134235050756164,3rd,4th,2nd,0.25839312783320884,1.2930186142286708,-0.5683825689544177
1,0.53929,2,3,2,1,1,1,1,sub-STSWD1240,0.7233258134636736,1.3169645019659406,-0.47669126796748595,4th,4th,2nd,1.2971465386463537,1.2930186142286708,-0.5683825689544177
1,0.65522,2,3,1,1,1,1,1,sub-STSWD1240,0.44610416734250685,-0.5113895492632338,-0.30649678514937945,3rd,2nd,3rd,0.25839312783320884,-0.43041137612924757,0.19513766914582992
1,0.50814,2,3,2,1,1,1,1,sub-STSWD1240,-1.3099187085598423,-1.3273261223322568,-0.5464450882330766,1st,1st,2nd,-1.2081107244208034,-1.2131765547513123,-0.5683825689544177
1,0.88714,3,3,1,1,1,1,1,sub-STSWD1240,0.17775322050568068,-0.9211006890112936,-0.5600475775946822,3rd,1st,2nd,0.25839312783320884,-1.2131765547513123,-0.5683825689544177
1,0.93502,1,3,1,1,1,1,1,sub-STSWD1240,-1.6292023830655902,-1.4600434714086574,-0.5758210166043489,1st,1st,2nd,-1.2081107244208034,-1.2131765547513123,-0.5683825689544177
1,0.93357,4,2,2,1,1,1,1,sub-STSWD1240,2.5678300756075667,0.9474158767590797,-0.49377358548894335,4th,4th,2nd,1.2971465386463537,1.2930186142286708,-0.5683825689544177
1,0.56847,3,2,1,1,1,1,1,sub-STSWD1240,0.7809840335045943,1.259524080682043,-0.49992114585801883,4th,4th,2nd,1.2971465386463537,1.2930186142286708,-0.5683825689544177
0,0.69037,4,2,1,1,1,1,1,sub-STSWD1240,0.5233902080710365,1.2079656260792446,-0.4397145967448009,3rd,4th,2nd,0.25839312783320884,1.2930186142286708,-0.5683825689544177
1,0.50635,3,2,1,1,1,1,1,sub-STSWD1240,-1.1946458792005392,-0.6169168909475558,-0.3978522126576373,1st,2nd,2nd,-1.2081107244208034,-0.43041137612924757,-0.5683825689544177
0,0.74326,4,2,1,1,1,1,1,sub-STSWD1240,-0.1506554103930319,1.667899603994698,-0.42856475839020114,2nd,4th,2nd,-0.34884220895122786,1.2930186142286708,-0.5683825689544177
1,0.63421,4,2,1,1,1,1,1,sub-STSWD1240,-0.6422371866569476,0.3608135401693319,-0.08851057222343364,1st,3rd,3rd,-1.2081107244208034,0.34930198237447135,0.19513766914582992
0,0.99508,3,2,2,1,1,1,1,sub-STSWD1240,0.7203552257402867,-0.6863916860920569,-0.1716257887771169,4th,2nd,3rd,1.2971465386463537,-0.43041137612924757,0.19513766914582992
1,1.231,3,2,2,1,1,1,1,sub-STSWD1240,0.4082559675321994,0.3540006436423181,0.029414066150602453,3rd,3rd,3rd,0.25839312783320884,0.34930198237447135,0.19513766914582992
1,0.56994,2,4,1,1,1,1,1,sub-STSWD1240,-1.2777063290689448,-0.499358270384133,0.13719463870321685,1st,2nd,3rd,-1.2081107244208034,-0.43041137612924757,0.19513766914582992
1,0.68285,2,4,1,1,1,1,1,sub-STSWD1240,-1.3601144316894835,-0.6057729584863305,0.2201709220272301,1st,2nd,3rd,-1.2081107244208034,-0.43041137612924757,0.19513766914582992
1,0.78973,1,4,1,1,1,1,1,sub-STSWD1240,2.851288937055309,-0.14493760018769927,0.17519184960114212,4th,2nd,3rd,1.2971465386463537,-0.43041137612924757,0.19513766914582992
1,0.83076,4,4,1,1,1,1,1,sub-STSWD1240,0.633125237621264,-0.8114943437276182,0.03844214254898586,3rd,1st,3rd,0.25839312783320884,-1.2131765547513123,0.19513766914582992
1,0.8957,4,4,2,1,1,1,1,sub-STSWD1240,1.4884579634723196,-0.4626390445337969,0.2756315175452856,4th,2nd,3rd,1.2971465386463537,-0.43041137612924757,0.19513766914582992
1,0.62463,1,4,2,1,1,1,1,sub-STSWD1240,0.715149406558281,0.7251515154041218,0.2282451578042067,4th,3rd,3rd,1.2971465386463537,0.34930198237447135,0.19513766914582992
1,0.94656,3,4,2,1,1,1,1,sub-STSWD1240,-1.6075728834069671,-0.3902520544504555,0.399574083181745,1st,2nd,3rd,-1.2081107244208034,-0.43041137612924757,0.19513766914582992
1,0.84845,2,4,2,1,1,1,1,sub-STSWD1240,-0.3208161372026235,-0.4921455022470463,0.1837933260804927,2nd,2nd,3rd,-0.34884220895122786,-0.43041137612924757,0.19513766914582992
1,0.81738,1,3,2,1,1,1,1,sub-STSWD1240,1.5511628484470268,1.0041643616539093,0.772066549111243,4th,4th,3rd,1.2971465386463537,1.2930186142286708,0.19513766914582992
1,0.7674,1,3,1,1,1,1,1,sub-STSWD1240,0.3583237282086446,0.54819685114668,0.5784190087518558,3rd,3rd,3rd,0.25839312783320884,0.34930198237447135,0.19513766914582992
1,0.51221,1,3,2,1,1,1,1,sub-STSWD1240,-1.8877942167763038,0.9461035640122631,0.7162843792595668,1st,4th,3rd,-1.2081107244208034,1.2930186142286708,0.19513766914582992
1,0.94613,4,3,1,1,1,1,1,sub-STSWD1240,-0.8188063185581483,2.0169839679700736,0.7023185883791823,1st,4th,3rd,-1.2081107244208034,1.2930186142286708,0.19513766914582992
1,0.83413,2,3,1,1,1,1,1,sub-STSWD1240,-0.5291727032547728,0.48214127994342704,0.7518196315802924,2nd,3rd,3rd,-0.34884220895122786,0.34930198237447135,0.19513766914582992
1,0.54333,2,3,2,1,1,1,1,sub-STSWD1240,-0.46342398918286165,0.46834273618417993,0.9879351033030253,2nd,3rd,4th,-0.34884220895122786,0.34930198237447135,1.4431153356951771
1,0.675,1,3,1,1,1,1,1,sub-STSWD1240,0.20788330991810552,0.48210523609327816,1.4461442520023575,3rd,3rd,4th,0.25839312783320884,0.34930198237447135,1.4431153356951771
1,0.91093,1,3,2,1,1,1,1,sub-STSWD1240,-0.43946170694276987,-0.6250753027770415,1.1825063884674003,2nd,2nd,4th,-0.34884220895122786,-0.43041137612924757,1.4431153356951771
1,0.32182,2,1,2,1,1,1,1,sub-STSWD1240,-0.08737150073583248,0.6616702178970805,1.1897136310586707,3rd,3rd,4th,0.25839312783320884,0.34930198237447135,1.4431153356951771
1,0.28371,2,1,2,1,1,1,1,sub-STSWD1240,0.24076526081176328,0.13592972853571206,1.1669559951406672,3rd,3rd,4th,0.25839312783320884,0.34930198237447135,1.4431153356951771
1,0.25465,2,1,1,1,1,1,1,sub-STSWD1240,1.0841541852504495,-0.7861474200176595,1.1157393494191938,4th,1st,4th,1.2971465386463537,-1.2131765547513123,1.4431153356951771
1,0.38252,2,1,1,1,1,1,1,sub-STSWD1240,0.2557659448663871,0.7970437346412997,1.2792495149015055,3rd,4th,4th,0.25839312783320884,1.2930186142286708,1.4431153356951771
1,0.28065,2,1,1,1,1,1,1,sub-STSWD1240,-0.3179523362868732,0.10971836063677587,1.2001071348158039,2nd,3rd,4th,-0.34884220895122786,0.34930198237447135,1.4431153356951771
1,0.28142,2,1,1,1,1,1,1,sub-STSWD1240,1.7657966519866666,0.09998091968735388,1.1458646932622807,4th,3rd,4th,1.2971465386463537,0.34930198237447135,1.4431153356951771
1,0.32435,2,1,1,1,1,1,1,sub-STSWD1240,0.7682059672549583,0.8161843991278365,0.9995496920999145,4th,4th,4th,1.2971465386463537,1.2930186142286708,1.4431153356951771
1,0.29337,2,1,2,1,1,1,1,sub-STSWD1240,0.05687393963102292,1.075378242125667,1.1031267152599165,3rd,4th,4th,0.25839312783320884,1.2930186142286708,1.4431153356951771
1,0.57523,2,4,1,1,1,1,1,sub-STSWD1240,-0.5236366378329373,-1.7902036470954787,0.9253187573370152,2nd,1st,3rd,-0.34884220895122786,-1.2131765547513123,0.19513766914582992
1,0.58117,1,4,1,1,1,1,1,sub-STSWD1240,1.2340245865677877,1.4212953745389483,0.89113381642025,4th,4th,3rd,1.2971465386463537,1.2930186142286708,0.19513766914582992
1,0.91609,1,4,2,1,1,1,1,sub-STSWD1240,-0.284905720688744,-2.096473660567506,0.7456175589539648,2nd,1st,3rd,-0.34884220895122786,-1.2131765547513123,0.19513766914582992
0,0.97805,4,4,1,1,1,1,1,sub-STSWD1240,-0.09593782641463543,0.775077037471445,0.7780103797777269,2nd,4th,3rd,-0.34884220895122786,1.2930186142286708,0.19513766914582992
1,0.87493,4,4,2,1,1,1,1,sub-STSWD1240,-0.03154521255795907,-0.2619128928440766,0.9718448614661006,3rd,2nd,4th,0.25839312783320884,-0.43041137612924757,1.4431153356951771
1,0.97587,3,4,2,1,1,1,1,sub-STSWD1240,2.6375009795436744,0.9966390308275505,1.0664105497119203,4th,4th,4th,1.2971465386463537,1.2930186142286708,1.4431153356951771
1,0.92972,3,4,2,1,1,1,1,sub-STSWD1240,-0.26677992754116897,0.9891877766076357,1.065375340572441,2nd,4th,4th,-0.34884220895122786,1.2930186142286708,1.4431153356951771
1,0.34885,3,4,2,1,1,1,1,sub-STSWD1240,2.6728393411244085,0.7247875049895524,1.2049805938953424,4th,3rd,4th,1.2971465386463537,0.34930198237447135,1.4431153356951771
1,0.7786,4,1,1,1,1,1,1,sub-STSWD1240,-1.1247063510415356,0.8259528507771609,1.1344765860223867,1st,4th,4th,-1.2081107244208034,1.2930186142286708,1.4431153356951771
1,0.28957,4,1,2,1,1,1,1,sub-STSWD1240,-0.46048906664833616,-0.6738564630445697,0.8562588846030593,2nd,2nd,3rd,-0.34884220895122786,-0.43041137612924757,0.19513766914582992
1,0.31646,4,1,2,1,1,1,1,sub-STSWD1240,-0.8539818332029746,-0.21874145250774654,0.7757138211883382,1st,2nd,3rd,-1.2081107244208034,-0.43041137612924757,0.19513766914582992
1,0.37647,4,1,2,1,1,1,1,sub-STSWD1240,1.4896240538308354,-0.38763835779314315,0.2642662800584619,4th,2nd,3rd,1.2971465386463537,-0.43041137612924757,0.19513766914582992
1,0.4144,4,1,2,1,1,1,1,sub-STSWD1240,-1.369872357057309,1.7098835050024075,0.475818297925708,1st,4th,3rd,-1.2081107244208034,1.2930186142286708,0.19513766914582992
1,0.35331,4,1,1,1,1,1,1,sub-STSWD1240,2.658362817030997,0.13433963866221094,0.8564625082049228,4th,3rd,3rd,1.2971465386463537,0.34930198237447135,0.19513766914582992
0,0.3212,4,1,1,1,1,1,1,sub-STSWD1240,0.4523853246265599,2.0319982610532716,0.9479007040521731,3rd,4th,3rd,0.25839312783320884,1.2930186142286708,0.19513766914582992
1,0.33412,4,1,1,1,1,1,1,sub-STSWD1240,1.0383315208964443,0.7529673014187914,0.8352271471231435,4th,3rd,3rd,1.2971465386463537,0.34930198237447135,0.19513766914582992
1,0.6241,1,3,2,1,1,1,1,sub-STSWD1240,0.47649509528543516,-0.6019396361675801,1.135286567908286,3rd,2nd,4th,0.25839312783320884,-0.43041137612924757,1.4431153356951771
1,0.58302,4,3,2,1,1,1,1,sub-STSWD1240,0.5354042284196565,-1.0855562501774996,1.284763100723168,3rd,1st,4th,0.25839312783320884,-1.2131765547513123,1.4431153356951771
1,0.55088,4,3,2,1,1,1,1,sub-STSWD1240,-0.3242923969512598,-0.36929640148375775,1.355737106357409,2nd,2nd,4th,-0.34884220895122786,-0.43041137612924757,1.4431153356951771
1,0.75686,2,3,2,1,1,1,1,sub-STSWD1240,0.0594893421213016,-1.5423331034212713,1.331941647967051,3rd,1st,4th,0.25839312783320884,-1.2131765547513123,1.4431153356951771
1,0.86872,1,3,1,1,1,1,1,sub-STSWD1240,-0.6240219036450583,0.1024150566801422,1.5024814150837866,2nd,3rd,4th,-0.34884220895122786,0.34930198237447135,1.4431153356951771
1,1.0168,1,3,2,1,1,1,1,sub-STSWD1240,0.5104758191189352,-0.7620951670257375,1.671529487304876,3rd,1st,4th,0.25839312783320884,-1.2131765547513123,1.4431153356951771
1,1.0287,4,3,1,1,1,1,1,sub-STSWD1240,-0.6238714359417926,-0.9934082801347558,1.914441952780633,2nd,1st,4th,-0.34884220895122786,-1.2131765547513123,1.4431153356951771
1,0.79953,2,3,1,1,1,1,1,sub-STSWD1240,-1.2579394956903338,-0.7236540456798322,1.770581995325147,1st,1st,4th,-1.2081107244208034,-1.2131765547513123,1.4431153356951771
1,1.0845,4,2,2,1,1,1,1,sub-STSWD1240,-0.5471206533710044,0.5100013495622783,1.820264007552679,2nd,3rd,4th,-0.34884220895122786,0.34930198237447135,1.4431153356951771
1,0.6494,4,2,2,1,1,1,1,sub-STSWD1240,-1.3423132556912571,-2.183788964133169,2.094450990098735,1st,1st,4th,-1.2081107244208034,-1.2131765547513123,1.4431153356951771
1,0.45927,4,2,1,1,1,1,1,sub-STSWD1240,-1.7017106487876896,-1.5674927932761482,1.8832992136306574,1st,1st,4th,-1.2081107244208034,-1.2131765547513123,1.4431153356951771
1,0.35918,4,2,2,1,1,1,1,sub-STSWD1240,0.5393522538159322,-0.7557535752966132,1.7891345759088726,3rd,1st,4th,0.25839312783320884,-1.2131765547513123,1.4431153356951771
1,0.32621,3,2,2,1,1,1,1,sub-STSWD1240,1.220718052863531,-1.0663038264162958,1.7567747838343122,4th,1st,4th,1.2971465386463537,-1.2131765547513123,1.4431153356951771
1,0.6324,3,2,1,1,1,1,1,sub-STSWD1240,1.2230575929998666,1.7043073021987556,1.810163508862474,4th,4th,4th,1.2971465386463537,1.2930186142286708,1.4431153356951771
1,0.48099,3,2,2,1,1,1,1,sub-STSWD1240,1.0440119555319733,-1.5803675441977991,1.921582686896788,4th,1st,4th,1.2971465386463537,-1.2131765547513123,1.4431153356951771
1,0.63967,1,4,2,1,1,1,1,sub-STSWD1240,0.6910786736794187,0.501819436168337,1.919702990619145,4th,3rd,4th,1.2971465386463537,0.34930198237447135,1.4431153356951771
1,0.45652,2,4,2,1,1,1,1,sub-STSWD1240,0.5606562319210459,0.18908529506840271,1.9621658040788712,3rd,3rd,4th,0.25839312783320884,0.34930198237447135,1.4431153356951771
1,0.91944,1,4,1,1,1,1,1,sub-STSWD1240,2.3837764921119184,0.26880580830481476,1.9382162302854236,4th,3rd,4th,1.2971465386463537,0.34930198237447135,1.4431153356951771
1,0.66943,3,4,1,1,1,1,1,sub-STSWD1240,0.6422788382921515,0.16282377832165199,2.0737040949385666,4th,3rd,4th,1.2971465386463537,0.34930198237447135,1.4431153356951771
1,0.66038,3,4,1,1,1,1,1,sub-STSWD1240,-0.9125224023324134,-0.6913743526234472,1.5277611613362254,1st,2nd,4th,-1.2081107244208034,-0.43041137612924757,1.4431153356951771
1,0.72931,2,4,2,1,1,1,1,sub-STSWD1240,0.05229464384484489,-0.4060273882638018,1.725010777614611,3rd,2nd,4th,0.25839312783320884,-0.43041137612924757,1.4431153356951771
1,1.0162,4,4,1,1,1,1,1,sub-STSWD1240,1.4472590986335778,-0.5127223193304052,1.6025573030673927,4th,2nd,4th,1.2971465386463537,-0.43041137612924757,1.4431153356951771
1,0.84315,4,4,1,1,1,1,1,sub-STSWD1240,-0.45831586109074024,-0.5744010184307745,1.4894932133611316,2nd,2nd,4th,-0.34884220895122786,-0.43041137612924757,1.4431153356951771
1,0.54806,1,3,1,1,1,1,1,sub-STSWD1240,-0.36915140558787807,-2.4019057661458487,1.4417157476110536,2nd,1st,4th,-0.34884220895122786,-1.2131765547513123,1.4431153356951771
1,0.65291,3,3,1,1,1,1,1,sub-STSWD1240,1.1526394976650773,0.35264149012627616,1.2892833317049286,4th,3rd,4th,1.2971465386463537,0.34930198237447135,1.4431153356951771
1,0.91087,3,3,2,1,1,1,1,sub-STSWD1240,0.5615961164440755,-0.3114338044280109,1.0496669507434229,3rd,2nd,4th,0.25839312783320884,-0.43041137612924757,1.4431153356951771
1,0.71791,4,3,2,1,1,1,1,sub-STSWD1240,0.021609465285035736,0.6169427629262139,1.1728935718384286,3rd,3rd,4th,0.25839312783320884,0.34930198237447135,1.4431153356951771
1,0.59871,1,3,1,1,1,1,1,sub-STSWD1240,0.032401004774682024,-1.1421546589119178,1.3154757929338616,3rd,1st,4th,0.25839312783320884,-1.2131765547513123,1.4431153356951771
1,0.81264,1,3,2,1,1,1,1,sub-STSWD1240,0.9550486533284889,0.4899608471095736,1.3141161510964294,4th,3rd,4th,1.2971465386463537,0.34930198237447135,1.4431153356951771
0,0.87461,3,3,1,1,1,1,1,sub-STSWD1240,-1.171920944977896,0.11829214942628591,1.6201671675058646,1st,3rd,4th,-1.2081107244208034,0.34930198237447135,1.4431153356951771
1,0.7806,4,3,1,1,1,1,1,sub-STSWD1240,-2.8041307276009966,-0.3290737681953159,1.6294765857205498,1st,2nd,4th,-1.2081107244208034,-0.43041137612924757,1.4431153356951771
1,0.32548,4,1,1,1,1,1,1,sub-STSWD1240,0.9621031518713928,-0.008347085979448195,1.7182200431377967,4th,3rd,4th,1.2971465386463537,0.34930198237447135,1.4431153356951771
1,0.38238,4,1,1,1,1,1,1,sub-STSWD1240,-0.37460552041177986,0.7809756460202947,1.720446166560511,2nd,4th,4th,-0.34884220895122786,1.2930186142286708,1.4431153356951771
1,0.30734,4,1,1,1,1,1,1,sub-STSWD1240,0.42639647258928204,1.39000915024978,1.7664208610998995,3rd,4th,4th,0.25839312783320884,1.2930186142286708,1.4431153356951771
1,0.31721,4,1,2,1,1,1,1,sub-STSWD1240,1.5569918512531116,0.7916745404364772,1.707605555504141,4th,4th,4th,1.2971465386463537,1.2930186142286708,1.4431153356951771
1,0.30819,4,1,1,1,1,1,1,sub-STSWD1240,1.5826393478007432,0.07228333152362384,1.9334355438829913,4th,3rd,4th,1.2971465386463537,0.34930198237447135,1.4431153356951771
1,0.28513,4,1,2,1,1,1,1,sub-STSWD1240,-0.9869011670565832,-0.24303630638577248,1.7631203221889165,1st,2nd,4th,-1.2081107244208034,-0.43041137612924757,1.4431153356951771
1,0.31105,4,1,2,1,1,1,1,sub-STSWD1240,-1.030624792131974,-1.4250977232333029,1.8602741714516913,1st,1st,4th,-1.2081107244208034,-1.2131765547513123,1.4431153356951771
1,0.36704,4,1,2,1,1,1,1,sub-STSWD1240,-0.2784422105161904,-0.6052042530984475,1.6120754483090627,2nd,2nd,4th,-0.34884220895122786,-0.43041137612924757,1.4431153356951771
1,0.59196,1,2,2,1,1,1,1,sub-STSWD1240,0.46264085801808885,-0.6064940726866667,1.2470690069519619,3rd,2nd,4th,0.25839312783320884,-0.43041137612924757,1.4431153356951771
0,0.8548,4,2,1,1,1,1,1,sub-STSWD1240,-0.8995510776120094,1.755219402894149,1.3281992225655217,1st,4th,4th,-1.2081107244208034,1.2930186142286708,1.4431153356951771
1,0.86778,4,2,1,1,1,1,1,sub-STSWD1240,0.11864767115804731,-0.9175040718925725,0.9537038386900327,3rd,1st,3rd,0.25839312783320884,-1.2131765547513123,0.19513766914582992
1,0.66471,1,2,1,1,1,1,1,sub-STSWD1240,-0.24131524074414062,-0.5159036558901652,1.0156466816280496,2nd,2nd,4th,-0.34884220895122786,-0.43041137612924757,1.4431153356951771
1,0.75728,4,2,2,1,1,1,1,sub-STSWD1240,0.39961008920359314,-2.1398310839234123,0.8777386833860982,3rd,1st,3rd,0.25839312783320884,-1.2131765547513123,0.19513766914582992
1,0.49655,4,2,1,1,1,1,1,sub-STSWD1240,-0.0585378328497313,0.3373680709852494,0.986556925278337,3rd,3rd,4th,0.25839312783320884,0.34930198237447135,1.4431153356951771
1,0.45648,1,2,1,1,1,1,1,sub-STSWD1240,-0.25926431771725295,0.4177536500828041,0.9395137599906165,2nd,3rd,3rd,-0.34884220895122786,0.34930198237447135,0.19513766914582992
1,0.42541,1,2,2,1,1,1,1,sub-STSWD1240,-0.9690470295258443,-0.5904259802603566,1.0248889866140782,1st,2nd,4th,-1.2081107244208034,-0.43041137612924757,1.4431153356951771
1,0.67629,3,3,2,1,1,1,1,sub-STSWD1240,0.33011743328940707,-1.1770957290988382,1.0925794965860978,3rd,1st,4th,0.25839312783320884,-1.2131765547513123,1.4431153356951771
1,0.89918,3,3,1,1,1,1,1,sub-STSWD1240,-0.7919357896323715,-0.9535305191129722,1.131036924820759,1st,1st,4th,-1.2081107244208034,-1.2131765547513123,1.4431153356951771
1,0.80412,3,3,2,1,1,1,1,sub-STSWD1240,-0.931882303035042,-1.3614564481619136,1.038512875083645,1st,1st,4th,-1.2081107244208034,-1.2131765547513123,1.4431153356951771
1,1.1871,4,3,1,1,1,1,1,sub-STSWD1240,0.8490813609487414,1.9650179905570302,1.039472936738174,4th,4th,4th,1.2971465386463537,1.2930186142286708,1.4431153356951771
1,0.44008,2,3,1,1,1,1,1,sub-STSWD1240,0.8917573462289881,-0.38624840667428556,0.8617797084816021,4th,2nd,3rd,1.2971465386463537,-0.43041137612924757,0.19513766914582992
1,0.78597,4,3,2,1,1,1,1,sub-STSWD1240,-0.3462228836113161,1.0043008249694514,0.7378077528583966,2nd,4th,3rd,-0.34884220895122786,1.2930186142286708,0.19513766914582992
1,0.8388,3,3,2,1,1,1,1,sub-STSWD1240,0.9095851244654966,0.2910791217404653,0.4350859112824183,4th,3rd,3rd,1.2971465386463537,0.34930198237447135,0.19513766914582992
1,0.7429,2,3,1,1,1,1,1,sub-STSWD1240,-0.9343864345264377,0.23028329401914424,0.2612839685395192,1st,3rd,3rd,-1.2081107244208034,0.34930198237447135,0.19513766914582992
1,0.47677,2,2,2,1,1,1,1,sub-STSWD1240,-0.4313280364630984,0.8696892216386898,0.14201145991677785,2nd,4th,3rd,-0.34884220895122786,1.2930186142286708,0.19513766914582992
1,1.1586,2,2,1,1,1,1,1,sub-STSWD1240,0.7957952722325932,-0.9285657894681254,-0.033728364894457234,4th,1st,3rd,1.2971465386463537,-1.2131765547513123,0.19513766914582992
1,0.81561,4,2,1,1,1,1,1,sub-STSWD1240,1.2748572550606996,1.5853127522830779,-0.2806159427174796,4th,4th,3rd,1.2971465386463537,1.2930186142286708,0.19513766914582992
1,0.49992,2,2,1,1,1,1,1,sub-STSWD1240,0.173844085060893,0.10262653017031931,-0.10311458571973368,3rd,3rd,3rd,0.25839312783320884,0.34930198237447135,0.19513766914582992
1,0.96379,4,2,2,1,1,1,1,sub-STSWD1240,0.2876079209338884,0.23719364694729336,-0.2090624077678745,3rd,3rd,3rd,0.25839312783320884,0.34930198237447135,0.19513766914582992
1,0.9094,4,2,2,1,1,1,1,sub-STSWD1240,-1.4058620032460347,-0.8139643070339458,-0.341788619443507,1st,1st,3rd,-1.2081107244208034,-1.2131765547513123,0.19513766914582992
1,0.64771,4,2,2,1,1,1,1,sub-STSWD1240,-1.6070810982563972,2.312233269834581,-0.19639584602846402,1st,4th,3rd,-1.2081107244208034,1.2930186142286708,0.19513766914582992
1,0.57765,2,2,2,1,1,1,1,sub-STSWD1240,-0.3145922550533963,0.7684801199158771,-0.17648942512262472,2nd,4th,3rd,-0.34884220895122786,1.2930186142286708,0.19513766914582992
1,0.78053,1,4,2,1,1,1,1,sub-STSWD1240,-0.13275275458092095,-0.594165671778058,-0.2213101534815701,2nd,2nd,3rd,-0.34884220895122786,-0.43041137612924757,0.19513766914582992
1,0.96845,1,4,2,1,1,1,1,sub-STSWD1240,-0.3763647081170889,0.18433209350982302,-0.230049323242994,2nd,3rd,3rd,-0.34884220895122786,0.34930198237447135,0.19513766914582992
0,1.0064,4,4,2,1,1,1,1,sub-STSWD1240,-0.39716785413613287,-1.1027075823242436,-0.17889658096382313,2nd,1st,3rd,-0.34884220895122786,-1.2131765547513123,0.19513766914582992
1,0.94199,4,4,2,1,1,1,1,sub-STSWD1240,-0.5243261043630348,0.2159893908598736,-0.3106620718345835,2nd,3rd,3rd,-0.34884220895122786,0.34930198237447135,0.19513766914582992
1,0.66722,2,4,1,1,1,1,1,sub-STSWD1240,-0.014068579280262953,-0.767673307998134,-0.35137641745577153,3rd,1st,3rd,0.25839312783320884,-1.2131765547513123,0.19513766914582992
1,0.63409,2,4,2,1,1,1,1,sub-STSWD1240,-0.30862082606374025,0.3811217331532685,-0.3576350152084189,2nd,3rd,2nd,-0.34884220895122786,0.34930198237447135,-0.5683825689544177
1,0.7538,3,4,2,1,1,1,1,sub-STSWD1240,-0.8118786306937361,-0.7216560879817547,-0.1977391613684504,1st,2nd,3rd,-1.2081107244208034,-0.43041137612924757,0.19513766914582992
1,0.89207,3,4,1,1,1,1,1,sub-STSWD1240,1.6889054534642471,-0.7598698905469404,-0.09473208741973889,4th,1st,3rd,1.2971465386463537,-1.2131765547513123,0.19513766914582992
1,0.27692,3,1,1,1,1,1,1,sub-STSWD1240,0.294000778070432,1.6779717494354816,-0.3539737233688636,3rd,4th,2nd,0.25839312783320884,1.2930186142286708,-0.5683825689544177
1,0.29143,3,1,1,1,1,1,1,sub-STSWD1240,0.33767222356856125,2.5509635416295886,-0.3500967552159188,3rd,4th,3rd,0.25839312783320884,1.2930186142286708,0.19513766914582992
1,0.27384,3,1,2,1,1,1,1,sub-STSWD1240,-1.4754724866656288,0.6202115504714987,-0.21814875613279103,1st,3rd,3rd,-1.2081107244208034,0.34930198237447135,0.19513766914582992
1,0.30269,3,1,1,1,1,1,1,sub-STSWD1240,0.9284279338922707,0.8099771042272026,-0.2952102540072219,4th,4th,3rd,1.2971465386463537,1.2930186142286708,0.19513766914582992
1,0.30566,3,1,1,1,1,1,1,sub-STSWD1240,0.1420423385011255,1.1836917977804726,-0.5085727104990619,3rd,4th,2nd,0.25839312783320884,1.2930186142286708,-0.5683825689544177
1,0.29051,3,1,2,1,1,1,1,sub-STSWD1240,-0.6525557759904966,0.98861476868809,-0.4559968325050092,1st,4th,2nd,-1.2081107244208034,1.2930186142286708,-0.5683825689544177
1,0.32949,3,1,2,1,1,1,1,sub-STSWD1240,-2.361246751104612,1.394500668585486,-0.5222814077753692,1st,4th,2nd,-1.2081107244208034,1.2930186142286708,-0.5683825689544177
1,0.40846,3,1,2,1,1,1,1,sub-STSWD1240,-1.4873492927011644,0.494367451329838,-0.7261312261043531,1st,3rd,2nd,-1.2081107244208034,0.34930198237447135,-0.5683825689544177
1,1.2678,2,2,2,1,1,1,1,sub-STSWD1250,-0.3307477676427975,-0.9912503514498888,-0.8728932988902267,2nd,1st,1st,-0.2570113828098467,-1.2438321676213053,-1.244730411128641
1,0.88372,2,2,1,1,1,1,1,sub-STSWD1250,0.38980788740655475,0.17769281439278034,-0.7923319453837568,3rd,3rd,1st,0.32522438127213404,0.3236504791090633,-1.244730411128641
1,1.0936,2,2,2,1,1,1,1,sub-STSWD1250,0.5724851023983272,-1.087134299135291,-0.9482445959425037,3rd,1st,1st,0.32522438127213404,-1.2438321676213053,-1.244730411128641
1,0.62959,1,2,2,1,1,1,1,sub-STSWD1250,1.0222264240978511,0.7252931922781817,-1.1652163644007292,4th,4th,1st,1.2177902268313152,1.2731290881061883,-1.244730411128641
1,1.3475,1,2,1,1,1,1,1,sub-STSWD1250,-0.14554612482894796,0.4204018447958101,-1.543703694086192,2nd,3rd,1st,-0.2570113828098467,0.3236504791090633,-1.244730411128641
