subj_idx,difficulty,rt,response,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
sub17,e23,1069,2.0,0.390837277112007,0.31738813329520793,-1.482201022507979,3rd,3rd,1st,0.300139107280393,0.30182739612657544,-1.3313637556530078
sub17,e10,770,2.0,1.4119486073963814,1.1752450794090465,-1.8291465424651356,4th,4th,1st,1.2849094139699115,1.3072959224220244,-1.3313637556530078
sub17,e17,691,2.0,1.3212709946546644,0.7411835594661803,-1.8791385370936706,4th,4th,1st,1.2849094139699115,1.3072959224220244,-1.3313637556530078
sub17,e20,1084,1.0,-0.7553486152900468,2.196061208454752,-2.0429920461895525,1st,4th,1st,-1.2648309832084803,1.3072959224220244,-1.3313637556530078
sub17,e7,657,1.0,0.42617388177546944,0.6364699346711239,-2.0048426424116856,3rd,3rd,1st,0.300139107280393,0.30182739612657544,-1.3313637556530078
sub17,e26,588,1.0,0.9242449477967507,-0.9513153682777463,-2.0613379268139735,4th,1st,1st,1.2849094139699115,-1.2291843752369316,-1.3313637556530078
sub17,e6,693,1.0,-0.013704927061887496,-0.5208259594145147,-1.9367123642943767,3rd,2nd,1st,0.300139107280393,-0.36186270249936087,-1.3313637556530078
sub17,e26,636,1.0,0.9145115810933127,-0.16587673347427648,-1.9690414203592068,4th,2nd,1st,1.2849094139699115,-0.36186270249936087,-1.3313637556530078
sub17,e8,725,2.0,-0.12187261533791495,-0.843714832763715,-1.7545044379440378,2nd,1st,1st,-0.3016170824064051,-1.2291843752369316,-1.3313637556530078
sub17,e21,988,1.0,-0.029915752568614958,0.6643008378077337,-1.7774319806438088,3rd,3rd,1st,0.300139107280393,0.30182739612657544,-1.3313637556530078
sub17,e4,812,1.0,0.38622221616450375,0.4080550228894759,-1.7686212452614152,3rd,3rd,1st,0.300139107280393,0.30182739612657544,-1.3313637556530078
sub17,e14,828,1.0,0.1322545658655728,-1.3222917031389125,-1.8589950324856581,3rd,1st,1st,0.300139107280393,-1.2291843752369316,-1.3313637556530078
sub17,e4,1679,1.0,-0.4106062550644832,1.858843452565326,-2.011242905134913,2nd,4th,1st,-0.3016170824064051,1.3072959224220244,-1.3313637556530078
sub17,e13,1253,1.0,-0.22007916289688,0.5564208644684869,-1.922822405472215,2nd,3rd,1st,-0.3016170824064051,0.30182739612657544,-1.3313637556530078
sub17,e4,1345,1.0,-1.4563075215822685,1.281568053406039,-1.6778910977509898,1st,4th,1st,-1.2648309832084803,1.3072959224220244,-1.3313637556530078
sub17,e7,772,1.0,-0.2772437263586098,1.8875814806142346,-1.5024824204910787,2nd,4th,1st,-0.3016170824064051,1.3072959224220244,-1.3313637556530078
sub17,e27,1158,1.0,0.7092526839223553,1.125599008183166,-1.3661474834110388,4th,4th,1st,1.2849094139699115,1.3072959224220244,-1.3313637556530078
sub17,e23,943,2.0,-0.8825307174914553,-0.38608437330932854,-1.314145535581766,1st,2nd,1st,-1.2648309832084803,-0.36186270249936087,-1.3313637556530078
sub17,e24,604,2.0,1.9118018953884173,-0.5716610472775817,-1.0615185416972173,4th,2nd,1st,1.2849094139699115,-0.36186270249936087,-1.3313637556530078
sub17,e9,871,2.0,-0.25492714133250066,-0.37416823649926123,-1.0260229511268038,2nd,2nd,1st,-0.3016170824064051,-0.36186270249936087,-1.3313637556530078
sub17,e4,746,2.0,0.6655578379914648,-0.5632975437184976,-1.0741052281362145,4th,2nd,1st,1.2849094139699115,-0.36186270249936087,-1.3313637556530078
