,v_pam_bin
66623,0.04968487719715875
66624,0.0442086998682639
66625,0.04066685424318908
66626,0.045619673243709996
66627,0.05703480189713349
66628,0.0552529901508957
66629,0.05269569315505882
66630,0.049677363509713544
66631,0.04899788869391449
66632,0.04437043128722776
66633,0.040948944878729916
66634,0.0459493871946242
66635,0.03138179932266792
66636,0.04291461328394302
66637,0.03714803152346911
66638,0.04346610201288577
66639,0.05140954120400625
66640,0.042429658201372775
66641,0.042600229889220166
66642,0.026968509126928206
66643,0.031676294748705
66644,0.03198356116992179
66645,0.027176371104005868
66646,-0.0045181405487249755
66647,-0.021829795814167226
66648,0.009317379313039706
66649,-0.006253113792828904
66650,0.021445986831896743
66651,0.01204721051060691
66652,-0.0014422089755066654
66653,-0.015828276654214286
66654,-0.013187582991459657
66655,-0.010855663478231841
66656,-0.04780385601749927
66657,-0.06652589923781202
66658,-0.06079122983969677
66659,-0.08456505243243985
66660,-0.0077229089063295675
66661,-0.02067568090632707
66662,0.02165834933396115
66663,0.0265852959799005
66664,0.022138582722080517
66665,-0.004986155915797564
66666,0.02897581829333254
66667,0.05559744295617358
66668,0.062276511881588725
66669,0.045517795930352725
66670,0.05574752793696371
66671,0.05099725418141577
66672,0.024906139336995255
66673,0.01382546515684277
66674,0.028162252484377637
66675,0.03489903259694395
66676,0.03702517101617799
66677,0.03231298416275438
66678,0.029965137384977157
66679,0.03098020911351634
66680,0.031119496472293978
66681,0.030936916939388912
66682,0.026756753702559487
66683,0.0270284237282469
66684,0.029181318771530778
66685,0.04263816612316552
66686,0.033586344303588395
66687,0.03507604262549446
66688,0.0340435879526826
66689,0.03458901303434504
66690,0.033868720401211486
66691,0.03671549250012888
66692,0.045070748483567215
66693,0.04271240142744357
66694,0.036001336408257055
66695,0.032578300807941614
66696,0.02417699179853145
66697,0.019362807066840883
66698,0.023019911976952495
66699,0.02241754973246664
66700,0.014065187262555895
66701,0.016929151647323344
66702,0.036979306687616655
66703,0.031011703835323697
66704,0.03018704884715092
66705,0.038368888068252074
66706,0.035910296597654864
66707,0.034627857981932866
66708,0.038325253726962
66709,0.04080870118749081
66710,0.036314730172012914
66711,0.01904675489071888
66712,0.019457495248145676
66713,-0.017875760990738513
66714,0.016447679912557345
66715,0.013301182747461027
66716,0.026022175444777605
66717,0.040387921522827414
66718,0.0427705647025005
66719,0.048441093823592685
66720,0.04204090541013531
66721,0.05072185562489449
66722,0.048030955907401536
66723,0.055676507517643886
66724,0.0609744095803116
66725,0.04871417365067854
66726,0.03699344248915042
66727,0.030357764480595763
66728,0.022786996211847276
66729,0.04039578736182908
66730,0.03882397142883806
66731,0.046003669074431874
66732,0.03830337413663193
66733,0.05378634561304803
66734,0.05218509987204768
66735,0.045541823818647166
66736,0.05476244350307953
66737,0.041025069361258354
66738,0.003479259066855842
66739,0.020668959718655504
66740,0.04234689038927898
66741,0.05358173982993607
66742,0.040465584912293275
66743,0.04459898899909637
66744,0.04748375353859688
66745,0.033458946643232665
66746,0.020983931253867903
66747,-0.013033715445806579
66748,0.015194540162495499
66749,0.04075528090856952
66750,0.014298066486111765
66751,-0.0011723704122433426
66752,-0.0004844284829938466
66753,0.03136966334644208
66754,0.006242281284319693
66755,0.052906046646249975
66756,0.03033880571251938
66757,0.04057377548310519
66758,0.038096677832099975
66759,0.14605033917103027
66760,0.08281017173193665
66761,0.049224140904401546
66762,0.12847491989554388
66763,-0.009505381214270789
66764,0.006177703287495717
66765,0.029058771533995616
66766,-0.019335862140038892
66767,0.030025434252873892
66768,-0.023601399322816546
66769,0.02014486983160178
66770,0.03349691843335666
66771,0.04068438502355865
66772,0.029246339678396818
66773,0.06888270846895919
66774,0.06354354464069757
66775,0.0556541707171696
66776,0.06588432732966837
66777,0.07218692742586819
66778,0.09630833889035495
66779,0.09845642158691588
66780,0.12006441982561425
66781,0.13410688054083636
66782,0.11206150113713426
66783,0.11937643498636549
66784,0.11638819042920803
66785,0.10424719776982658
66786,0.10488395199651498
66787,0.1042541327273312
66788,0.09809264775093789
66789,0.08660286251147725
66790,0.07814844548884674
66791,0.08045077329242585
66792,0.0811250712648948
66793,0.056192553500333066
66794,0.048313978982567
66795,0.07096150905838189
66796,0.1103130177869753
66797,0.08101645576307755
66798,0.099615901106101
66799,0.11242411878830205
66800,0.09816564386753635
66801,0.08659099774368258
66802,0.06741224143418634
66803,0.0658378328837176
66804,0.0609498834271375
66805,0.07817566108041245
66806,0.09421476663458019
66807,0.12161923352900258
66808,0.06414596378513805
66809,0.085229448228945
66810,0.09833418510551323
66811,0.10860468094320122
66812,0.09116352359132747
66813,0.12600952565483026
66814,0.14960947949489875
66815,0.1532111706871092
66816,0.1262234873665658
66817,0.057069900335495014
66818,0.027819297857829207
66819,-0.014329072745739923
66820,0.010450371060505155
66821,0.05137012610467543
66822,0.0020863446106572734
66823,-0.04201066573227699
66824,-0.006916011410896074
66825,-0.022657129934396975
66826,0.050738264296522693
66827,0.06907748231549148
66828,0.037260077746486736
66829,0.13285324035520207
66830,0.0979559501334809
66831,0.05820271803426452
66832,0.05225235684198478
66833,0.09394291344833602
66834,0.03468749103782432
66835,-0.01951903497789517
66836,-0.06611110427808578
66837,-0.05037989998359087
66838,-0.021845576196183
66839,-0.022382545863101965
66840,-0.014974731030320513
66841,-0.016396736946065527
66842,0.0045073583839023105
66843,-0.02839356911521678
66844,-0.05234286835875411
66845,-0.0802746913763682
66846,-0.05874439618715828
66847,-0.04990560491536526
66848,-0.07492695163555206
66849,-0.027072742130703577
66850,-0.03517358154144151
66851,-0.042144161877630565
66852,-0.052967485918644336
66853,-0.059493910961303124
66854,-0.03949066650757676
66855,-0.03546494338523411
66856,-0.03401817396397348
66857,-0.036631024625739014
66858,-0.03961167111861471
66859,-0.05856434854838934
66860,-0.053811784310007174
66861,-0.029283478543091913
66862,-0.03958684404531157
66863,-0.04099725772539412
66864,-0.030055716504705732
66865,-0.02000126417568581
66866,-0.03627960884575082
66867,-0.03455699830485888
66868,-0.03368878482556938
66869,-0.051909532767427616
66870,-0.06560872651796144
66871,-0.06577418055256294
66872,-0.04516532638239973
66873,0.005535473742559346
66874,-0.0411361994444828
66875,-0.06460744626457741
66876,-0.04432578913616149
66877,-0.021303650134840424
66878,0.03897643440877925
66879,0.01465579706157804
66880,-0.029366909653128742
66881,0.023322953908713584
66882,0.010948388799944194
66883,0.0470988632644402
66884,0.04681121250333445
66885,0.058484190979042595
66886,0.06746390039558489
66887,0.05702658198933498
66888,0.009009215291121923
66889,-0.020820266158037164
66890,-0.025503681345713545
66891,-0.01713640098395191
66892,-0.011808772212305833
66893,-0.024696418314963546
66894,-0.013707008319927567
66895,-0.011614044705570849
66896,-0.015407246160720957
66897,0.009117866394137406
66898,0.022925189902789796
66899,0.024969547858371167
66900,0.031466472756318205
66901,0.041953169635910253
66902,0.05851672128386217
66903,0.10131447969171177
66904,0.09332722625444156
66905,0.07574927900629741
66906,0.1009506796639296
66907,0.057605189635633706
66908,0.07312215516336257
66909,0.06842143790751865
66910,0.04447334307630882
66911,0.02913545424155132
66912,0.03990388219526357
66913,0.03443659069604023
66914,0.04070595275837806
66915,0.04763848473660049
66916,0.06828191431015364
66917,0.07120482641232981
66918,0.07955229302156089
66919,0.11028963515570739
66920,0.14754635597883764
66921,0.13744751692188448
66922,0.11279049129529639
66923,0.06987578330963465
66924,0.022115192511426483
66925,0.019600906627209404
66926,0.035496683061630854
66927,0.039442544630676354
66928,0.11136720308296026
66929,0.11397972104175208
66930,0.16055268995627514
66931,0.09292715904134222
66932,0.12014599997028075
66933,0.1269379125487446
66934,0.09839741975662802
66935,0.04237637446411115
66936,0.05845671427934558
66937,0.05954942099615085
66938,0.05863686271607636
66939,0.03417576874769121
66940,0.020858287454596888
66941,0.04203510199463237
66942,0.03819619787163711
66943,0.06087005812213887
66944,0.03695116543328759
66945,0.041320935601261446
66946,0.05050061757016847
66947,0.1178132993940216
66948,0.1226772896514826
66949,0.12376370175015905
66950,0.13623043111712468
66951,0.11348333389007995
66952,0.10628860221179891
66953,0.11520083076097004
66954,0.11228176239920987
66955,0.11014103546137355
66956,0.11791928734813867
66957,0.07823790119282091
66958,0.07474099631627143
66959,0.1118434353081253
66960,0.12199994972675772
66961,0.13137810290555318
66962,0.08397663285768246
66963,0.06298711772723305
66964,0.032865244766122736
66965,0.003816684818240962
66966,0.023605614032247365
66967,0.0369996236157121
66968,0.037533837104202133
66969,0.07133872391161972
66970,0.05885748034177374
66971,0.05260972722579184
66972,0.10273810012079175
66973,0.10186097431335077
66974,0.11840744138421766
66975,0.10409253800950878
66976,0.08574392656466522
66977,0.10481459037412785
66978,0.10944801039162425
66979,0.12739233015642093
66980,0.13168201456319742
66981,0.12845981465061085
66982,0.10870478091807516
66983,0.11781108738507429
66984,0.12459763029220874
66985,0.12793143213908306
66986,0.12484849574140033
66987,0.12215766994219848
66988,0.11132052376610378
66989,0.0986148774302399
66990,0.10060470582618607
66991,0.10513153166038024
66992,0.10843443887351553
66993,0.11974028662611785
66994,0.09666074683599803
66995,0.10757762743382905
66996,0.11098522855099499
66997,0.09837933211642544
66998,0.09905670798422295
66999,0.10653499600228698
67000,0.11105437305465614
67001,0.11733681346546639
67002,0.10755166129567446
67003,0.10084516045185803
67004,0.09978505007008609
67005,0.09967700599226734
67006,0.09347528577868208
67007,0.09399724824197349
67008,0.0987750315946809
67009,0.10070071400362815
67010,0.09717915800656254
67011,0.0929727556834568
67012,0.08378576547452392
67013,0.08093732215698686
67014,0.08650331554958715
67015,0.08498294109562274
67016,0.0843476030756294
67017,0.07818895625737034
67018,0.07941126939665406
67019,0.07668856960047056
67020,0.0778209329367391
67021,0.07724685535510836
67022,0.07667478942166518
67023,0.0746547830526154
67024,0.07629192561195396
67025,0.07800777332301306
67026,0.08009488773371432
67027,0.08017306149944373
67028,0.08045057572678431
67029,0.07928156095250607
67030,0.07855501003307763
67031,0.07858018335315971
67032,0.0787224399299126
67033,0.07966697779255477
67034,0.07937606196272672
67035,0.07977412329509685
67036,0.07942369051903117
67037,0.07924301233227625
67038,0.07924083084738988
67039,0.08036344532536756
67040,0.08053452240908533
67041,0.08066495425693629
67042,0.08042315148787028
67043,0.07975501272874198
67044,0.07923407817389945
67045,0.07911013985226044
67046,0.07907428505727652
67047,0.07966893555858794
67048,0.07992596514217559
67049,0.0796895497356527
67050,0.07958332359597405
67051,0.0803119207040179
67052,0.08108554825931405
67053,0.08090973590762499
67054,0.08098501999794885
67055,0.08100070426166438
67056,0.08118333174023622
67057,0.08077299469623221
67058,0.08104798906326888
67059,0.0806063658358486
67060,0.08140765813147269
67061,0.08045037537214583
67062,0.08085867734227158
67063,0.08165295363968648
67064,0.08022679371217573
67065,0.08062330792977317
67066,0.07983763279912093
67067,0.07867820547023378
67068,0.07896756103787389
67069,0.07858064542330226
67070,0.07811833015556928
67071,0.07845177559418971
67072,0.07829528344213976
67073,0.07820829974438508
67074,0.07831076374382671
67075,0.07812941091648665
67076,0.07782647380262872
67077,0.07815158056786103
67078,0.07812570792450386
67079,0.07808963148090765
67080,0.07815727558374154
67081,0.07794980981092739
67082,0.07803076404157476
67083,0.07801470031095264
67084,0.07816710375527386
67085,0.07840114981723052
67086,0.07835377469330908
67087,0.07836706167580573
67088,0.07872247422112393
67089,0.07888207613223423
67090,0.07897922396160069
67091,0.07887537656398447
67092,0.07892646522686873
67093,0.07882489522315642
67094,0.07876634271018378
67095,0.078823024487675
67096,0.07873537577664748
67097,0.0787144285787238
67098,0.07860965005105379
67099,0.07868103804798508
67100,0.07857106803770714
67101,0.07834292823791847
67102,0.07819491214399679
67103,0.07823297233302266
67104,0.07857863680058297
67105,0.07811530397486267
67106,0.0789885535656081
67107,0.07818957421623701
67108,0.07879325054375111
67109,0.07892533272052547
67110,0.07827806170764197
67111,0.07782998065866477
67112,0.07745352996406749
67113,0.07684570372479126
67114,0.07673896429431804
67115,0.07675954525146512
67116,0.0792613095266135
67117,0.07933048138034376
67118,0.08059834897574136
67119,0.07993732847887278
67120,0.0769643715383887
67121,0.07742975337344185
67122,0.07910359814089649
67123,0.077261404132945
67124,0.07794701825610294
67125,0.07412497764570364
67126,0.07612513562329076
67127,0.07084998833282519
67128,0.06885820109315731
67129,0.07112211628102091
67130,0.06738173535483004
67131,0.06849545614479687
67132,0.06842509448521694
67133,0.0689519256862632
67134,0.06917827313899286
67135,0.07002639895987511
67136,0.07364217974126541
67137,0.07220580050629247
67138,0.07397515000688691
67139,0.07199453682167725
67140,0.0708383466417183
67141,0.0713506260617027
67142,0.07608230047338024
67143,0.08301774052350157
67144,0.08090998866666077
67145,0.07897049061023748
67146,0.07764088711374091
67147,0.07529133314000191
67148,0.0722000890158923
67149,0.07171160999934652
67150,0.06570952809882623
67151,0.057251672552299696
67152,0.052249271133849765
67153,0.049508862883157756
67154,0.06061048939227323
67155,0.0499603801809194
67156,0.054408234387602714
67157,0.033411959642089525
67158,0.04739134891961994
67159,0.03635798433921792
67160,0.06567106944531077
67161,0.0924872604176625
67162,0.0916365404569651
67163,0.1146059725712558
67164,0.10941278741615194
67165,0.1126718903272993
67166,0.08229705775900074
67167,0.05086459292183148
67168,0.047203123203835864
67169,0.06528951610380608
67170,0.06729789747788063
67171,0.08099545280413914
67172,0.0758503009961048
67173,0.09296303613344895
67174,0.11035706159673576
67175,0.12681978410622885
67176,0.1196725167420261
67177,0.14132188195148046
67178,0.14883076174077337
67179,0.13244441143639224
67180,0.1366153571051396
67181,0.1277001978519397
67182,0.12887582927258165
67183,0.10669790408405093
67184,0.05883012438166295
67185,0.044473835643342674
67186,0.08710213010828373
67187,0.12514556173725438
67188,0.12605102313726466
67189,0.14696507524004493
67190,0.17079071301624024
67191,0.12645222021708158
67192,0.09292791605660602
67193,0.11217968081257407
67194,0.1114342687379602
67195,0.10977963963814727
67196,0.11909629529240612
67197,0.13652159810399206
67198,0.13571758719296015
67199,0.1270622774257242
67200,0.13775028099679187
67201,0.12381297447166695
67202,0.11396130413017626
67203,0.12443447027038154
67204,0.1472474172329033
67205,0.15019834730387072
67206,0.1620501336361802
67207,0.18083347517634035
67208,0.16131730888134016
67209,0.15355640826482572
67210,0.14415259650615772
67211,0.13474635907205654
67212,0.13330995124492243
67213,0.13146855569632207
67214,0.13748556409091223
67215,0.14323348273814504
67216,0.12107236601367412
67217,0.11296520245998821
67218,0.10575063007427746
67219,0.09346634707835477
67220,0.06743238286612237
67221,0.06863663364064901
67222,0.045149710468210175
67223,0.04194438058282109
67224,0.06100486387920735
67225,0.040589034805558095
67226,0.07297210564315218
67227,0.0771962388652965
67228,0.08255082128505924
67229,0.09446063893914251
67230,0.09088704875202934
67231,0.10349237390122487
67232,0.11523391197212532
67233,0.11981942303989487
67234,0.11114902855131571
67235,0.10437464530294213
67236,0.09763583655404451
67237,0.09484056490064954
67238,0.0864111600317475
67239,0.07028765340137898
67240,0.058149319303698974
67241,-0.0036938780453269274
67242,0.017148471963497402
67243,-0.015475908550979552
67244,-0.026767552370717727
67245,-0.030782911837527314
67246,-0.009010254424324071
67247,-0.019449065458874315
67248,-0.033221448182411774
67249,-0.0444192905737415
67250,-0.04293499888876267
67251,-0.031434858396843804
67252,-0.024314571215385893
67253,-0.0035404379180704773
67254,0.007272599653762717
67255,0.0008780147472845865
67256,0.005204663994520854
67257,0.005554884356197883
67258,0.015009868914660288
67259,0.022113121147392167
67260,0.02449610663957505
67261,-0.005355396376847531
67262,-0.012159907153619651
67263,-0.04970088741464676
67264,-0.03191343927350815
67265,-0.017115383713593564
67266,-0.007661195280587369
67267,-0.009275087537049607
67268,-0.01611337744220469
67269,-0.01243145246570161
67270,0.02199772837653645
67271,0.014583139992865254
67272,0.032057701435845715
67273,0.02924806896392315
67274,0.031067740673748588
67275,0.006379782073923337
67276,-0.011776272444285255
67277,0.0031045424479384416
67278,-0.006702251030039484
67279,-0.004994091222539675
67280,0.00206634717024047
67281,0.017989251544834096
67282,0.018740613054780527
67283,0.018734548529617968
67284,0.03629044960803858
67285,0.03740869460772356
67286,0.03998525918548884
67287,0.05864614106754441
67288,0.08565757361298518
67289,0.060015916301707134
67290,0.05247352282535161
67291,-0.005361117259809999
67292,-0.015216284493163056
67293,0.013587237492318511
67294,0.05202638135896879
67295,0.04365110691177787
67296,0.0038056441286641284
67297,0.03630068842844838
67298,0.06501369581224567
67299,-0.0033559403222808266
67300,0.024293668322466076
67301,0.01176034318796035
67302,0.06389490288388114
67303,0.042222932352762234
67304,0.024854887959905415
67305,0.022139603357529687
67306,-0.050107933578246555
67307,0.004187500475268641
67308,0.07392119258295808
67309,0.03981274151050322
67310,0.0910366719997549
67311,0.062001222747162535
67312,0.03191278390961286
67313,0.0568228195686447
67314,0.09667703707476036
67315,0.050343218388261154
67316,0.10538984729956768
67317,0.09254627542628704
67318,0.08410833343127862
67319,0.1278696360403794
67320,0.07332242283350353
67321,0.0921594551769243
67322,0.07929476144516572
67323,0.04609818431110046
67324,0.07077556245778871
67325,0.07958028862411978
67326,0.0966610569612713
67327,0.13319538096779843
67328,0.1306699920431662
67329,0.06003969377563911
67330,0.060811012716074114
67331,0.09460541585258364
67332,0.0809048646138346
67333,0.05253793031362454
67334,0.0692499242963232
67335,0.05725179794584679
67336,0.03358378408057235
67337,0.04982639913574202
67338,0.012662964755687942
67339,0.052369955950086026
67340,0.05775968495105129
67341,0.05192574234772418
67342,0.04938323877167698
67343,0.05386676352686408
67344,0.04720157875966343
67345,0.07149967167240033
67346,0.09684265838143614
67347,0.09178735535323242
67348,0.06212601010135444
67349,0.059222957985333696
67350,0.04253614850671478
67351,0.0358620536531912
67352,0.04538453426510945
67353,0.02882662912700768
67354,0.03440330332429923
67355,0.03443779332162743
67356,0.03167818745391213
67357,0.038906293512478124
67358,0.0442328172688974
67359,0.04120045359994337
67360,0.039082125889401076
67361,0.03336944310110521
67362,0.030662570208806535
67363,0.032692218399869015
67364,0.030319522262410352
67365,0.04025504269235063
67366,0.039473235046121255
67367,0.025445958188481416
67368,0.035976825182659725
67369,0.03532764526216559
67370,0.052493359805643194
67371,0.05087757555290116
67372,0.04168264129150105
67373,0.04983300152901257
67374,0.062107907246434536
67375,0.064427255079125
67376,0.05676154353884079
67377,0.05408962883964362
67378,0.07302417789174978
67379,0.05633846725840681
67380,0.06001702724503982
67381,0.06850641942371948
67382,0.07584227441616356
67383,0.0720601134934814
67384,0.05185797880855185
67385,0.040768662158490294
67386,0.03610996056590734
67387,0.04488977291258417
67388,0.058163725883788826
67389,0.03590246234662342
67390,0.03312768758677104
67391,0.017554289290234094
67392,0.015371822405688013
67393,0.015194277223841876
67394,0.02230674050452452
67395,0.01087941723841066
67396,0.025210567577090233
67397,0.006652349224079597
67398,0.048911559720648416
67399,0.048590475160146335
67400,0.018364771380791737
67401,0.0234182436725481
67402,0.037683011724185075
67403,0.03783892203617083
67404,0.015809778349385215
67405,0.012544394285879806
67406,-0.014648033723234009
67407,0.047983119860222676
67408,0.019820084704056502
67409,0.009275638631822125
67410,0.037127453417325776
67411,0.010402377301219663
67412,0.004510709159726725
67413,-0.01426044944904998
67414,-0.02223164088357303
67415,-0.019182522817496737
67416,-0.018817218732165016
67417,-0.03058750771199748
67418,-0.016624382432960997
67419,-0.03133206256959449
67420,-0.02933771205448903
67421,-0.028340639524218284
67422,-0.030099744962140348
67423,-0.016313157921263914
67424,-0.008100658478741104
67425,-0.051727668467586585
67426,-0.05330353747239991
67427,-0.046725189243653834
67428,-0.03359078687318734
67429,-0.0622318848233705
67430,-0.03987312625089097
67431,-0.022037843440079453
67432,-0.0005408385344924105
67433,-0.01544796660829207
67434,-0.024226811167018678
67435,-0.027412765537413626
67436,-0.04853752302886089
67437,-0.04643509050964456
67438,-0.05451053670628179
67439,-0.05286413133179591
67440,-0.03012807832698134
67441,-0.02504316655509756
67442,-0.02790847601798615
67443,-0.026732750621880567
67444,-0.030801802864896012
67445,-0.028459126011338737
67446,-0.03971877295633819
67447,-0.039214108137555846
67448,-0.04171829636367517
67449,-0.04556006957095586
67450,-0.04854657742606405
67451,-0.05009431399618984
67452,-0.049379713310397394
67453,-0.04930334685029748
67454,-0.051463180607138524
67455,-0.05259290704215502
67456,-0.051116903483725266
67457,-0.051121921639692675
67458,-0.05166289711706255
67459,-0.053076386196206346
67460,-0.053026165987669585
67461,-0.05419241435698336
67462,-0.05294335334545067
67463,-0.05439526063730961
67464,-0.06279299567886626
67465,-0.06714202049069999
67466,-0.06621924919612701
67467,-0.06915798959976636
67468,-0.0626847688230423
67469,-0.062110526964030424
67470,-0.0632372776883563
67471,-0.05891479313673579
67472,-0.05851351444500003
67473,-0.05666963774084884
67474,-0.05134436324571186
67475,-0.054779288360795576
67476,-0.056507229246524335
67477,-0.05867482619459405
67478,-0.06326429339711118
67479,-0.06299710816386046
67480,-0.06367633016965912
67481,-0.05936514560593789
67482,-0.05771714499557514
67483,-0.0544856137075536
67484,-0.05791672410519204
67485,-0.05624733811227614
67486,-0.05366275461502083
67487,-0.046487668808728635
67488,-0.04862740768423989
67489,-0.04207084120321663
67490,-0.04136155902868402
67491,-0.041963027937519444
67492,-0.04466587762111518
67493,-0.0539257853518607
67494,-0.0598926187733361
67495,-0.05837447384376678
67496,-0.06531752747715339
67497,-0.06193539774406539
67498,-0.05683397552699254
67499,-0.050684928679052776
67500,-0.050481698547169385
67501,-0.046742267701239536
67502,-0.04532442987630573
67503,-0.04676203518843561
67504,-0.04555059188348296
67505,-0.045451293171019466
67506,-0.04506621382567587
67507,-0.042666952872495854
67508,-0.042887844764405374
67509,-0.04104306949879224
67510,-0.042878945552108756
67511,-0.03700434896328964
67512,-0.03185445975644725
67513,-0.03397941525253499
67514,-0.03697187066280034
67515,-0.030907233961415558
67516,-0.028618619189612712
67517,-0.004882082771140505
67518,-0.01281294582736315
67519,-0.019126894488027582
67520,-0.021428799710261875
67521,-0.013855087186846205
67522,-0.03111069701888025
67523,-0.019625641468915666
67524,-0.02154622255604459
67525,0.008759482309226858
67526,0.03497094556354245
67527,0.002929513121827796
67528,0.007750874171731148
67529,0.01965470558715511
67530,0.03592590989439468
67531,0.004674017502631092
67532,0.02518788053207823
67533,0.064050535483413
67534,0.07816018609238487
67535,0.0987730143721405
67536,0.04247116341790662
67537,0.09885491109921055
67538,0.07543097101962219
67539,0.07442024897632177
67540,0.059071344270032425
67541,0.08197757159962758
67542,0.038416545627518825
67543,0.002907430790805035
67544,-0.0308745809311027
67545,-0.030382768919784035
67546,0.009026244599381313
67547,0.049305319956010285
67548,0.007344604529993075
67549,0.02594943221557855
67550,0.06065057620631413
67551,0.08713745692867744
67552,0.08203642639216555
67553,0.0639352210345378
67554,0.045454971079717896
67555,0.04307378350852158
67556,0.043923651336760704
67557,-0.008787435792466075
67558,0.023094992774516883
67559,-0.0009279188307876243
67560,0.033675481239460944
67561,0.030680697543881297
67562,-0.034180496801851534
67563,-0.030271622506741938
67564,-0.06889411816862401
67565,-0.02622514672806986
67566,0.005883418263209178
67567,0.011525317161225833
67568,-0.0025980559025847345
67569,-0.007041436606401691
67570,0.026184506049585984
67571,0.053805494696070905
67572,-0.009010068802457069
67573,-0.07152016879408224
67574,-0.05914295523665812
67575,-0.07959458302913083
67576,-0.04154889399339407
67577,-0.049423678072937634
67578,-0.04474554414112922
67579,-0.03158356265106823
67580,-0.018322927043839414
67581,-0.0022133695397549536
67582,-0.005556857319981961
67583,-0.03933499433196998
67584,-0.03854040343048962
67585,-0.04708222806407194
67586,-0.03699842275498038
67587,-0.044238947771438865
67588,-0.05445670133104806
67589,-0.07139979543500122
67590,-0.09035802453885301
67591,-0.03848038749855667
67592,0.0020286450451370685
67593,-0.04877034803492504
67594,-0.003554730825976375
67595,0.0056394795387324555
67596,-0.009238111722929477
67597,-0.025645951304584903
67598,-0.026089336881083912
67599,0.0012447711882774496
67600,-0.022395462265373013
67601,-0.03540959089349466
67602,-0.014048318899786803
67603,-0.007580877668050122
67604,-0.016765401847718193
67605,0.0004172491911499064
67606,-0.00831096769834944
67607,0.011668673102346077
67608,0.02506808343647311
67609,-0.013613427573995713
67610,-0.005012361592047845
67611,0.04303919384517263
67612,0.04698197081934384
67613,0.044023406794177676
67614,0.047215492757007496
67615,0.03099458503114513
67616,0.021851214244264117
67617,0.06465184851093352
67618,0.07718290417374336
67619,0.08074916921876772
67620,0.0781663956425446
67621,0.09942155943741632
67622,0.10542984074019901
67623,0.12341937620737983
67624,0.11455453424234739
67625,0.137929682768872
67626,0.11655232557881448
67627,0.08614803064836482
67628,0.05774636100253593
67629,0.08637017322746014
67630,0.10052803691655571
67631,0.0564770288201159
67632,0.06032747128312026
67633,0.053079174100534816
67634,0.06657368871136086
67635,0.009367413380648261
67636,0.050201230441636296
67637,0.04533275845491644
67638,0.06351526963650454
67639,0.0464345270357803
67640,0.04498933191788751
67641,0.03673472669281679
67642,0.02486144161062361
67643,0.016948070584187062
67644,0.010457592631874913
67645,0.021587037382459227
67646,0.025911186582750913
67647,0.026131024041517285
67648,0.028398111216132917
67649,0.022325250726563342
67650,0.02667742066656869
67651,0.027279069473023287
67652,0.0315234973104676
67653,0.01525096313583775
67654,0.0034950510092355484
67655,0.004778795695341133
67656,0.0016232588435273376
67657,0.00891693058777999
67658,0.02114818198333907
67659,0.015808460772680187
67660,0.02707592762808185
67661,0.02343135937540608
67662,0.02088284381554724
67663,0.0123612323292943
67664,0.00566013161084139
67665,0.012602540261804025
67666,0.03231295894514562
67667,0.04054855357591801
67668,0.028094744233215722
67669,0.024918619288899723
67670,0.026948235767481375
67671,0.025977745030131172
67672,0.03567205555105649
67673,0.039269129543815284
67674,0.035887219202852726
67675,0.024710459193010202
67676,0.03492216890308575
67677,0.03258336732295959
67678,0.05907788584907041
67679,0.01576686841118357
67680,-0.008735471860518157
67681,0.052286672830108814
67682,0.004223241180962683
67683,-0.01223199108015698
67684,-0.010311388528768319
67685,-0.0038292526142232174
67686,-0.02625333716573458
67687,-0.0030979695220523726
67688,0.016747459412594548
67689,0.03232852766819869
67690,0.004450424832110892
67691,-0.007212648702813167
67692,0.02459251183743715
67693,-0.02469700241908872
67694,-0.010919198385701292
67695,-0.003622317975768406
67696,-0.0065954376352438185
67697,-0.039650848267066836
67698,0.006789615274890753
67699,0.00026972081313912655
67700,0.015409499852521236
67701,0.0019785029146623992
67702,0.0167432213505571
67703,-0.0010916338045786102
67704,0.00040176989537335506
67705,-0.008148658517765339
67706,-0.03232276876571151
67707,-0.007876008005288206
67708,0.026360972938926752
67709,0.027666619484169788
67710,0.026890934292386166
67711,0.05050636416521833
67712,0.0969603686959585
67713,0.08601193566878113
67714,0.02179118552920028
67715,-0.006280424557670906
67716,-0.023473151932324934
67717,0.005409851152273159
67718,-0.004034491935462688
67719,0.026664518500374934
67720,0.04352345762845835
67721,0.0660693159750346
67722,0.0735613259441952
67723,0.06407421683071761
67724,0.05503133189782987
67725,0.06429626973074443
67726,0.061266713382663034
67727,0.03751184920857161
67728,0.047067413051597916
67729,0.0491988281228371
67730,0.036613522744031894
67731,-0.01243743016964347
67732,-0.026004972796774557
67733,-0.015661185480859187
67734,0.010957544845628817
67735,0.005462351366002913
67736,0.026491428059977763
67737,0.08483100852937539
67738,0.10882832380749624
67739,0.05554865936868569
67740,0.06743000478413227
67741,0.05015492570936179
67742,0.037307085541723115
67743,0.04213301376238593
67744,0.04353531787365585
67745,0.06209467258592312
67746,0.05161443180335186
67747,0.025134386657126362
67748,0.013867655882608892
67749,0.0013606197690158514
67750,-0.0070701694137495965
67751,0.02318751652240625
67752,0.05333999650038462
67753,-0.01569487445871912
67754,0.040841605356136346
67755,-0.0015467609500851506
67756,0.036235996776449175
67757,0.0406451111691997
67758,0.018308899227473505
67759,0.02468279271477491
67760,0.0009614694317214823
67761,-0.028581326686214936
67762,-0.04059722452390389
