subj_idx,condition,rt,response,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin,bin_id,ams_bin_cpp
sub-06,1.0,0.353447499976028,f,0.5345318729764985,-1.4726936455837465,-3.032556550072311,3rd,1st,1st,0.5151445930410532,-1.3667707029755272,-1.221473399006458,636,0.5353597150810147
sub-07,0.0,0.301830500015058,a,0.5346574008673546,-0.5977755478809702,-0.618174423508339,4th,1st,1st,0.813811793056568,-0.7017416724813618,-1.3786416015535896,636,0.5353597150810147
sub-20,1.0,0.437741499976255,f,0.5346920528161752,0.4618189295081813,0.0548893889915689,3rd,3rd,2nd,0.538907348963851,0.3732420954056062,-0.2584277149429773,636,0.5353597150810147
sub-05,1.0,0.402188100008061,a,0.5348126370475917,-0.2993264189799253,1.2258951893237546,3rd,2nd,4th,0.4536186193268918,-0.2479583081114959,1.1899494735681466,636,0.5353597150810147
sub-06,1.0,0.603158399986569,a,0.5348675846295602,-0.2334207203123532,0.8429528282226862,3rd,2nd,4th,0.5151445930410532,-0.2943167877849511,1.2743937791506856,636,0.5353597150810147
sub-10,1.0,0.358621399966069,a,0.5349906454195447,-0.5943706345669372,-0.5866994028990423,3rd,2nd,2nd,0.3446517494260608,-0.3258980398164006,-0.4563194565845777,636,0.5353597150810147
sub-19,0.0,0.354951099958271,f,0.5350041013440948,0.573857335976627,1.097000629063902,3rd,3rd,4th,0.2876759003414911,0.3054655260588795,1.1820699718767245,636,0.5353597150810147
sub-01,0.0,0.4107809,a,0.5350763620372757,1.12036978209221,-0.0511328961190607,3rd,4th,2nd,0.2841648903710896,1.224268426534567,-0.3541615128715314,636,0.5353597150810147
sub-05,1.0,0.445875000033993,f,0.5350786057390292,0.2368339159604253,-0.3631601375062511,3rd,3rd,2nd,0.4536186193268918,0.4137397788718945,-0.2101509656399988,636,0.5353597150810147
sub-20,1.0,0.620295300032012,a,0.535272498405547,-0.126470012820345,-0.5751117514737332,3rd,2nd,2nd,0.538907348963851,-0.1328770653560337,-0.2584277149429773,636,0.5353597150810147
sub-14,0.0,0.390679800009821,f,0.5354432540307407,-0.7336765843831448,0.8146577381715723,3rd,1st,4th,0.4141380430291618,-1.271509175204567,1.137006482427555,636,0.5353597150810147
sub-03,1.0,0.4221538,a,0.5354795742624915,-0.6865975660220448,-3.280217368788187,3rd,2nd,1st,0.2960600786664989,-0.3878843766769149,-1.2221655265730949,636,0.5353597150810147
sub-17,1.0,0.469429400051013,f,0.5355992392413123,0.1900334640329481,-0.8225484983767422,3rd,3rd,1st,0.3114347021877382,0.3046450110926432,-1.292218886761559,636,0.5353597150810147
sub-07,0.0,0.326717099989764,f,0.5357771152118487,-0.1610543797367963,-1.2322412743651678,4th,2nd,1st,0.813811793056568,-0.1980588736977579,-1.3786416015535896,636,0.5353597150810147
sub-14,0.0,0.341324799985159,a,0.5357868745308645,1.6743702259820274,-2.0849547372257935,3rd,4th,1st,0.4141380430291618,1.255173993046745,-1.350663913122489,636,0.5353597150810147
sub-18,1.0,0.301483300048858,a,0.5358312673222324,-0.5066543079177523,0.4463729943394882,3rd,2nd,3rd,0.4819890124616554,-0.2143338919288813,0.2341913761528105,636,0.5353597150810147
sub-20,0.0,0.275484999991022,f,0.5358734983996767,-1.196136730347192,0.1151032612213636,3rd,1st,3rd,0.538907348963851,-1.370887691425796,0.3415061287448191,636,0.5353597150810147
sub-19,1.0,0.450651200022548,a,0.5360176142305687,-0.5894436927085335,0.3224720476374551,3rd,2nd,3rd,0.2876759003414911,-0.279487052748871,0.3718381688319701,636,0.5353597150810147
sub-01,0.0,0.3552027,a,0.5361732361911512,-0.4411046931867451,-0.2632341581463593,3rd,2nd,2nd,0.2841648903710896,-0.3150526277089125,-0.3541615128715314,636,0.5353597150810147
sub-15,1.0,0.36053209999227,f,0.5362288669167345,-0.1271677587551543,0.9656625004132228,3rd,2nd,4th,0.4706203904159861,-0.1323354925524285,1.2538900111972056,636,0.5353597150810147
sub-07,0.0,0.466476199915633,a,0.5362618701571213,-0.0956501605242691,1.190713470184407,4th,2nd,4th,0.813811793056568,-0.1980588736977579,1.2158635162430274,637,0.537525797495069
sub-12,0.0,0.394655199954286,f,0.5363676417900903,0.1687834682196587,-0.0061494333089206,3rd,3rd,2nd,0.3417435439474494,0.3174572029658156,-0.2660804280924346,637,0.537525797495069
sub-17,0.0,0.456619399948977,a,0.536494645778955,0.2060794913316972,1.159134855148558,3rd,3rd,4th,0.3114347021877382,0.3046450110926432,1.2613149261362109,637,0.537525797495069
sub-01,0.0,0.3128933,f,0.5366428240091596,0.8937529421058822,0.7891160560315438,3rd,4th,4th,0.2841648903710896,1.224268426534567,1.2849082299077648,637,0.537525797495069
sub-10,0.0,0.147841800004244,f,0.536781056504418,-2.081668145923515,-2.0153194664564777,3rd,1st,1st,0.3446517494260608,-1.2252036265343489,-1.234897725291273,637,0.537525797495069
sub-06,1.0,0.26397959998576,f,0.5370866650279701,0.1480757127004541,-0.9360997886731854,3rd,3rd,1st,0.5151445930410532,0.4474466470634959,-1.221473399006458,637,0.537525797495069
sub-06,1.0,0.632868600019719,f,0.5374580663023933,1.0760380808633483,0.6344670092305619,3rd,4th,3rd,0.5151445930410532,1.2136408436969823,0.3166203385532229,637,0.537525797495069
sub-11,0.0,0.241949600051157,f,0.5375995053867313,-1.3184498613741542,-0.335594907375975,3rd,1st,2nd,0.3023997853291594,-1.2454835283352628,-0.4700966070251631,637,0.537525797495069
sub-16,0.0,0.427130600088276,f,0.5376289327972202,-0.5298648099999193,0.1662508098883038,3rd,2nd,3rd,0.3418155237690443,-0.3938858249753763,0.3880503029157089,637,0.537525797495069
sub-14,0.0,0.300317699991865,f,0.5376882605597292,1.2657043173439078,-0.2482781619378961,3rd,4th,2nd,0.4141380430291618,1.255173993046745,-0.1767917580343322,637,0.537525797495069
sub-15,1.0,0.348658000002615,a,0.5377367961868632,0.6233873635462679,-0.361590891981113,3rd,3rd,2nd,0.4706203904159861,0.3590587516296171,-0.3095557878595895,637,0.537525797495069
sub-05,0.0,0.549816699989606,a,0.5378589998954441,-0.1995835769965925,0.638441509180664,3rd,2nd,3rd,0.4536186193268918,-0.2479583081114959,0.3168240136875336,637,0.537525797495069
sub-12,0.0,0.322057999903336,a,0.5379239056330939,-0.7695082817738311,-1.8770325377262735,3rd,1st,1st,0.3417435439474494,-1.2741254795696326,-1.3061683226771343,637,0.537525797495069
sub-20,0.0,0.223953799926676,f,0.5379354864568613,-0.6434677013999592,-0.3492205247545714,3rd,1st,2nd,0.538907348963851,-1.370887691425796,-0.2584277149429773,637,0.537525797495069
sub-09,0.0,0.370785799925216,a,0.5380499590098966,0.794604660873773,-0.9286246061679791,4th,4th,1st,1.0226818298521736,1.152728877336815,-1.2382718569868258,637,0.537525797495069
sub-08,0.0,0.333535799989477,f,0.5380521799824846,0.0886419712726991,-0.2680775079336725,3rd,3rd,2nd,0.303681113164678,0.2862975427757643,-0.2703662127188565,637,0.537525797495069
sub-20,1.0,0.60443349997513,f,0.5381694855948229,-2.516766805425899,0.6401193258335233,3rd,1st,4th,0.538907348963851,-1.370887691425796,1.228295448481149,637,0.537525797495069
sub-05,1.0,0.448194800002966,a,0.5381960983581301,1.017802881443815,1.6672802471833337,3rd,4th,4th,0.4536186193268918,1.1854402731997449,1.1899494735681466,637,0.537525797495069
sub-20,1.0,0.615389800048433,a,0.5382587527747159,-1.6512635524167425,-0.2376287479842292,3rd,1st,2nd,0.538907348963851,-1.370887691425796,-0.2584277149429773,637,0.537525797495069
sub-19,0.0,0.42056389991194,a,0.5383248176952796,0.6252770899086083,0.7725080005987982,3rd,3rd,4th,0.2876759003414911,0.3054655260588795,1.1820699718767245,637,0.537525797495069
sub-12,0.0,0.261657300172374,f,0.5383731791698954,-0.1356001935499612,0.6749383588479856,3rd,2nd,4th,0.3417435439474494,-0.3244618389738705,1.2385809550708111,638,0.5393786587390886
sub-11,0.0,0.275424399995245,f,0.5385013565984486,-1.2359300258563726,1.3400052864583871,3rd,1st,4th,0.3023997853291594,-1.2454835283352628,1.3610642170891087,638,0.5393786587390886
sub-06,0.0,0.483226799988188,f,0.5385348520462103,-0.1746916556848373,0.1586945067702428,3rd,2nd,3rd,0.5151445930410532,-0.2943167877849511,0.3166203385532229,638,0.5393786587390886
sub-05,0.0,0.209165499953087,f,0.5385581292754978,-1.919611720727684,-0.2676944662298812,3rd,1st,2nd,0.4536186193268918,-1.350494632246282,-0.2101509656399988,638,0.5393786587390886
sub-20,1.0,0.681896799942479,a,0.5388016580442496,-0.1001728713222208,-0.0986641419567928,3rd,2nd,2nd,0.538907348963851,-0.1328770653560337,-0.2584277149429773,638,0.5393786587390886
sub-16,1.0,0.532309900037944,a,0.5388802213168158,0.6788964033525654,-1.1468046697047611,3rd,3rd,1st,0.3418155237690443,0.3013667450546538,-1.296676604691821,638,0.5393786587390886
sub-10,0.0,0.30943619995378,a,0.5390399300469185,-0.782323549988896,1.0047013939148377,3rd,1st,4th,0.3446517494260608,-1.2252036265343489,1.305134776379986,638,0.5393786587390886
sub-16,0.0,0.441875400021672,a,0.5391122012149671,1.6677684368193706,-0.1887251952922226,3rd,4th,2nd,0.3418155237690443,1.3211933562540663,-0.2708416524066583,638,0.5393786587390886
sub-20,0.0,0.306850300054066,a,0.5393171367961278,-0.0010811590168983,-0.8048405167974007,3rd,2nd,1st,0.538907348963851,-0.1328770653560337,-1.3053583858504996,638,0.5393786587390886
sub-17,1.0,0.434467899962328,f,0.539330831200631,0.7270111311571437,-1.5264897527602428,3rd,4th,1st,0.3114347021877382,1.237502210046722,-1.292218886761559,638,0.5393786587390886
sub-12,1.0,0.284186400007457,f,0.5393755179881818,0.1109710347681628,0.7423861941558323,3rd,3rd,4th,0.3417435439474494,0.3174572029658156,1.2385809550708111,638,0.5393786587390886
sub-20,0.0,0.276770399999805,f,0.5394243024668431,-2.137977198403801,1.691221779608659,3rd,1st,4th,0.538907348963851,-1.370887691425796,1.228295448481149,638,0.5393786587390886
sub-09,1.0,0.279621699941345,a,0.5394507230790377,-1.1896722156707324,1.247476237877263,4th,1st,4th,1.0226818298521736,-1.1527464244514374,1.277019940573856,638,0.5393786587390886
