subj_idx,condition,rt,response,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
sub-07,0.0,0.38263080001343,f,0.0195551635130025,0.1666760421650302,0.04967841523845424,2nd,3rd,3rd,-0.1418438583630516,0.14475967396192294,0.43453935074757616
sub-07,1.0,0.338322299998254,a,0.7604696318512977,0.4780191266565243,-0.05186863037305466,4th,4th,2nd,0.813811793056568,0.7581736475407744,-0.26560661543007835
sub-07,1.0,0.365317399962805,a,0.30846184293199796,-0.4338731772181827,-0.20351710877217785,3rd,1st,2nd,0.22210378305198122,-0.7017416724813618,-0.26560661543007835
sub-07,1.0,0.330025399918668,a,0.509096544146965,-0.5358131156322078,-0.23624577356576887,4th,1st,2nd,0.813811793056568,-0.7017416724813618,-0.26560661543007835
sub-07,0.0,0.341022100066766,f,-0.33042051869207184,0.15571016690146858,-0.22596186099338553,2nd,3rd,2nd,-0.1418438583630516,0.14475967396192294,-0.26560661543007835
sub-07,1.0,0.331362400087528,a,-0.4762646567317569,0.24110557294499188,-0.5922472476256544,1st,3rd,2nd,-0.8900980656666287,0.14475967396192294,-0.26560661543007835
sub-07,0.0,0.413038400001824,f,-0.14133237493301562,0.19031100838986093,-0.5889506714427195,2nd,3rd,2nd,-0.1418438583630516,0.14475967396192294,-0.26560661543007835
sub-07,1.0,0.296725499909371,a,0.13712610850129103,-0.5025106039951464,-0.6271226273485383,3rd,1st,1st,0.22210378305198122,-0.7017416724813618,-1.3786416015535896
sub-07,1.0,0.296126200002618,a,-0.051478812100182986,-0.1688376329282487,-0.6268032982723554,2nd,2nd,1st,-0.1418438583630516,-0.19805887369775793,-1.3786416015535896
sub-07,1.0,0.51580220006872,a,1.0374873718444582,-0.004526349119159006,-0.45347194036211036,4th,3rd,2nd,0.813811793056568,0.14475967396192294,-0.26560661543007835
sub-07,1.0,0.355175700038671,a,0.7822421590014482,0.3383242805180738,-0.3743400455666912,4th,4th,2nd,0.813811793056568,0.7581736475407744,-0.26560661543007835
sub-07,1.0,0.466860800050199,a,-0.2651620095541837,0.47214492218237397,-0.3418457478021187,2nd,4th,2nd,-0.1418438583630516,0.7581736475407744,-0.26560661543007835
sub-07,0.0,0.403176699997857,f,-0.07635620025781968,-0.1794421063293746,-0.3587979937441195,2nd,2nd,2nd,-0.1418438583630516,-0.19805887369775793,-0.26560661543007835
sub-07,0.0,0.467187199974433,f,0.30429794128130433,-0.21242293874178422,-0.2889126724382141,3rd,2nd,2nd,0.22210378305198122,-0.19805887369775793,-0.26560661543007835
sub-07,1.0,0.267228999990039,a,0.7501895958686436,-0.21439983389376335,0.00011517211618168625,4th,2nd,2nd,0.813811793056568,-0.19805887369775793,-0.26560661543007835
sub-07,1.0,0.217265099985525,a,0.4621331766386997,0.2749098731264784,-0.13530105544521304,4th,3rd,2nd,0.813811793056568,0.14475967396192294,-0.26560661543007835
sub-07,0.0,0.190310400095768,a,-0.45087763980967116,0.01514290555972367,-0.23964533870865273,1st,3rd,2nd,-0.8900980656666287,0.14475967396192294,-0.26560661543007835
sub-07,0.0,0.561925600050017,a,1.0404653505242547,-0.16506605677817598,-0.30453428608159144,4th,2nd,2nd,0.813811793056568,-0.19805887369775793,-0.26560661543007835
sub-07,0.0,0.299287799978629,a,-0.07267686207557444,-0.3047606716996765,-0.3855961602453775,2nd,2nd,2nd,-0.1418438583630516,-0.19805887369775793,-0.26560661543007835
sub-07,0.0,0.40063030004967,a,0.49597306017768633,-0.8385883442357432,-0.3770189974496019,4th,1st,2nd,0.813811793056568,-0.7017416724813618,-0.26560661543007835
sub-07,0.0,0.349635999999009,f,-0.7597229821959409,-0.37861666395052745,-0.5080002568124704,1st,1st,2nd,-0.8900980656666287,-0.7017416724813618,-0.26560661543007835
sub-07,1.0,0.399685899959877,a,-1.5136091764621884,0.06920154134276421,-0.42126153834551916,1st,3rd,2nd,-0.8900980656666287,0.14475967396192294,-0.26560661543007835
sub-07,1.0,0.353020400041714,a,-0.03126493485309709,1.233640200530522,-0.5911782360915981,2nd,4th,2nd,-0.1418438583630516,0.7581736475407744,-0.26560661543007835
sub-07,0.0,0.328673099982552,f,0.5905925833075025,0.7491770786748924,-0.28674027955571085,4th,4th,2nd,0.813811793056568,0.7581736475407744,-0.26560661543007835
sub-07,1.0,0.394371000002138,a,-0.6009762234052902,0.8329886855194188,-0.25188770421636864,1st,4th,2nd,-0.8900980656666287,0.7581736475407744,-0.26560661543007835
sub-07,1.0,0.455679000006057,f,-0.7400073725603253,-0.32291268835194514,-0.40361484402929587,1st,2nd,2nd,-0.8900980656666287,-0.19805887369775793,-0.26560661543007835
sub-07,0.0,0.339725599973463,f,0.3140281180998886,0.7123526118384578,-0.3685142587809749,3rd,4th,2nd,0.22210378305198122,0.7581736475407744,-0.26560661543007835
sub-07,1.0,0.275082999956794,a,-0.7209082426292254,0.4842710766663393,-0.275366222712698,1st,4th,2nd,-0.8900980656666287,0.7581736475407744,-0.26560661543007835
sub-07,1.0,0.373788199969567,a,0.04911521977231784,1.1060573883592089,-0.20150341807445613,2nd,4th,2nd,-0.1418438583630516,0.7581736475407744,-0.26560661543007835
sub-07,0.0,0.437859300058335,f,-1.02028104445149,0.23553061748030124,-0.3534426270783731,1st,3rd,2nd,-0.8900980656666287,0.14475967396192294,-0.26560661543007835
sub-07,0.0,0.356205100077204,f,-0.474338429312098,-0.0037815222511901783,-0.1677040903738468,1st,3rd,2nd,-0.8900980656666287,0.14475967396192294,-0.26560661543007835
sub-07,0.0,0.403244699933566,f,-0.2997487608431709,0.8399435524253623,-0.14939943159022093,2nd,4th,2nd,-0.1418438583630516,0.7581736475407744,-0.26560661543007835
sub-07,1.0,0.291232399991713,a,-0.6224031572256488,0.425805363318117,-0.026423004065034197,1st,4th,2nd,-0.8900980656666287,0.7581736475407744,-0.26560661543007835
sub-07,1.0,0.179258299991488,a,0.6632309018647303,-0.3685196352248947,-0.06209820075856309,4th,1st,2nd,0.813811793056568,-0.7017416724813618,-0.26560661543007835
sub-07,1.0,0.137597199995071,a,0.7993869409971678,-0.5649266372220271,-0.12317016287117898,4th,1st,2nd,0.813811793056568,-0.7017416724813618,-0.26560661543007835
sub-07,0.0,0.294609599979594,f,-0.8548386729727168,-0.07802714762840282,-0.6284746998109584,1st,2nd,1st,-0.8900980656666287,-0.19805887369775793,-1.3786416015535896
sub-07,1.0,0.332647099974565,a,0.08890489333650801,-0.06661158687751298,-0.4400381516841479,3rd,2nd,2nd,0.22210378305198122,-0.19805887369775793,-0.26560661543007835
sub-07,1.0,0.480975699960254,a,0.024513256577035913,0.48114535350336796,-0.24029084740660644,2nd,4th,2nd,-0.1418438583630516,0.7581736475407744,-0.26560661543007835
sub-07,1.0,0.111575799994171,a,0.3156395738012663,0.6667786350913816,-0.3987090818753455,3rd,4th,2nd,0.22210378305198122,0.7581736475407744,-0.26560661543007835
sub-07,0.0,0.45998290006537,f,-0.4074912435234817,0.8787491642464467,-0.374964107745192,1st,4th,2nd,-0.8900980656666287,0.7581736475407744,-0.26560661543007835
sub-07,1.0,0.287043399992399,a,0.023281654144069602,-0.14124089778639962,-0.4938373128934735,2nd,2nd,2nd,-0.1418438583630516,-0.19805887369775793,-0.26560661543007835
sub-07,0.0,0.507059299969114,a,1.143663332164243,0.29139317099865025,-0.2718201364779408,4th,3rd,2nd,0.813811793056568,0.14475967396192294,-0.26560661543007835
